Pattern Name,OM,Burst Length,FSN,Start Address,Data,R/W,Opcode
T_Sensor_Rd,0,2,0,0x8200,,R,First
,0,2,0,0x8A00,,R,
,0,2,0,0x200,,R,
,0,2,0,0xA00,,R,
,0,2,0,0x1200,,R,
,0,2,0,0x1A00,,R,
,0,2,0,0x2200,,R,
,0,2,0,0x2A00,,R,
,0,2,0,0x3200,,R,
,0,2,0,0x3A00,,R,
,0,2,0,0x4200,,R,
,0,2,0,0x4A00,,R,
,0,2,0,0x5200,,R,
,0,2,0,0x5A00,,R,
,0,2,0,0x6200,,R,
,0,2,0,0x6A00,,R,
,0,2,0,0x7200,,R,
,0,2,0,0x7A00,,R,Last
